x-axis,1,2
second,Volt,Volt
-95.7000E-06,-715.0929831E-03,-341.2437524E-03
-95.6000E-06,-715.0929831E-03,-318.7311888E-03
-95.5000E-06,-720.8359838E-03,-301.8467660E-03
-95.4000E-06,-715.0929831E-03,-318.7311888E-03
-95.3000E-06,-735.1934854E-03,-318.7311888E-03
-95.2000E-06,-735.1934854E-03,-318.7311888E-03
-95.1000E-06,-735.1934854E-03,-318.7311888E-03
-95.0000E-06,-743.8079864E-03,-279.3342024E-03
-94.9000E-06,-735.1934854E-03,-279.3342024E-03
-94.8000E-06,-755.2939877E-03,-268.0779206E-03
-94.7000E-06,-755.2939877E-03,-251.1934979E-03
-94.6000E-06,-755.2939877E-03,-234.3090751E-03
-94.5000E-06,-766.7799890E-03,-234.3090751E-03
-94.4000E-06,-755.2939877E-03,-239.9372160E-03
-94.3000E-06,-755.2939877E-03,-239.9372160E-03
-94.2000E-06,-758.1654880E-03,-206.1683706E-03
-94.1000E-06,-755.2939877E-03,-239.9372160E-03
-94.0000E-06,-775.3944900E-03,-200.5402297E-03
-93.9000E-06,-778.2659903E-03,-206.1683706E-03
-93.8000E-06,-775.3944900E-03,-183.6558069E-03
-93.7000E-06,-775.3944900E-03,-200.5402297E-03
-93.6000E-06,-786.8804913E-03,-178.0276660E-03
-93.5000E-06,-775.3944900E-03,-194.9120888E-03
-93.4000E-06,-795.4949923E-03,-200.5402297E-03
-93.3000E-06,-795.4949923E-03,-217.4246524E-03
-93.2000E-06,-795.4949923E-03,-194.9120888E-03
-93.1000E-06,-804.1094933E-03,-161.1432433E-03
-93.0000E-06,-795.4949923E-03,-200.5402297E-03
-92.9000E-06,-804.1094933E-03,-144.2588206E-03
-92.8000E-06,-815.5954946E-03,-161.1432433E-03
-92.7000E-06,-809.8524939E-03,-149.8869615E-03
-92.6000E-06,-815.5954946E-03,-133.0025388E-03
-92.5000E-06,-812.7239943E-03,-127.3743979E-03
-92.4000E-06,-815.5954946E-03,-121.7462569E-03
-92.3000E-06,-815.5954946E-03,-121.7462569E-03
-92.2000E-06,-827.0814959E-03,-116.1181160E-03
-92.1000E-06,-815.5954946E-03,-87.9774115E-03
-92.0000E-06,-829.9529962E-03,-121.7462569E-03
-91.9000E-06,-821.3384952E-03,-121.7462569E-03
-91.8000E-06,-818.4669949E-03,-93.6055524E-03
-91.7000E-06,-824.2099956E-03,-121.7462569E-03
-91.6000E-06,-795.4949923E-03,-121.7462569E-03
-91.5000E-06,-824.2099956E-03,-144.2588206E-03
-91.4000E-06,-818.4669949E-03,-155.5151024E-03
-91.3000E-06,-821.3384952E-03,-110.4899751E-03
-91.2000E-06,-829.9529962E-03,-93.6055524E-03
-91.1000E-06,-835.6959969E-03,-116.1181160E-03
-91.0000E-06,-847.1819982E-03,-99.2336933E-03
-90.9000E-06,-855.7964992E-03,-121.7462569E-03
-90.8000E-06,-835.6959969E-03,-65.4648479E-03
-90.7000E-06,-832.8244966E-03,-87.9774115E-03
-90.6000E-06,-829.9529962E-03,-93.6055524E-03
-90.5000E-06,-841.4389975E-03,-93.6055524E-03
-90.4000E-06,-835.6959969E-03,-116.1181160E-03
-90.3000E-06,-835.6959969E-03,-104.8618342E-03
-90.2000E-06,-855.7964992E-03,-82.3492706E-03
-90.1000E-06,-835.6959969E-03,-59.8367069E-03
-90.0000E-06,-852.9249988E-03,-116.1181160E-03
-89.9000E-06,-841.4389975E-03,-54.2085660E-03
-89.8000E-06,-855.7964992E-03,-82.3492706E-03
-89.7000E-06,-835.6959969E-03,-76.7211297E-03
-89.6000E-06,-835.6959969E-03,-82.3492706E-03
-89.5000E-06,-855.7964992E-03,-82.3492706E-03
-89.4000E-06,-847.1819982E-03,-65.4648479E-03
-89.3000E-06,-852.9249988E-03,-82.3492706E-03
-89.2000E-06,-855.7964992E-03,-87.9774115E-03
-89.1000E-06,-835.6959969E-03,-54.2085660E-03
-89.0000E-06,-855.7964992E-03,-48.5804251E-03
-88.9000E-06,-847.1819982E-03,-59.8367069E-03
-88.8000E-06,-855.7964992E-03,-42.9522842E-03
-88.7000E-06,-855.7964992E-03,-65.4648479E-03
-88.6000E-06,-855.7964992E-03,-9.1834388E-03
-88.5000E-06,-850.0534985E-03,-54.2085660E-03
-88.4000E-06,-855.7964992E-03,-42.9522842E-03
-88.3000E-06,-855.7964992E-03,-9.1834388E-03
-88.2000E-06,-835.6959969E-03,-65.4648479E-03
-88.1000E-06,-855.7964992E-03,-42.9522842E-03
-88.0000E-06,-855.7964992E-03,-42.9522842E-03
-87.9000E-06,-858.6679995E-03,-76.7211297E-03
-87.8000E-06,-855.7964992E-03,-59.8367070E-03
-87.7000E-06,-855.7964992E-03,-71.0929888E-03
-87.6000E-06,-858.6679995E-03,-76.7211297E-03
-87.5000E-06,-855.7964992E-03,-42.9522842E-03
-87.4000E-06,-855.7964992E-03,-42.9522842E-03
-87.3000E-06,-855.7964992E-03,-48.5804251E-03
-87.2000E-06,-852.9249988E-03,-42.9522842E-03
-87.1000E-06,-855.7964992E-03,-31.6960024E-03
-87.0000E-06,-861.5394998E-03,-14.8115797E-03
-86.9000E-06,-855.7964992E-03,-42.9522842E-03
-86.8000E-06,-864.4110002E-03,-42.9522842E-03
-86.7000E-06,-855.7964992E-03,-3.5552979E-03
-86.6000E-06,-855.7964992E-03,-20.4397206E-03
-86.5000E-06,-855.7964992E-03,-42.9522842E-03
-86.4000E-06,-855.7964992E-03,-14.8115797E-03
-86.3000E-06,-861.5394998E-03,-71.0929888E-03
-86.2000E-06,-855.7964992E-03,-9.1834388E-03
-86.1000E-06,-855.7964992E-03,-65.4648479E-03
-86.0000E-06,-855.7964992E-03,-82.3492706E-03
-85.9000E-06,-875.8970015E-03,-20.4397206E-03
-85.8000E-06,-855.7964992E-03,-42.9522842E-03
-85.7000E-06,-861.5394998E-03,-59.8367070E-03
-85.6000E-06,-855.7964992E-03,-42.9522842E-03
-85.5000E-06,-855.7964992E-03,-42.9522842E-03
-85.4000E-06,-875.8970015E-03,-37.3241433E-03
-85.3000E-06,-875.8970015E-03,-3.5552979E-03
-85.2000E-06,-867.2825005E-03,-26.0678615E-03
-85.1000E-06,-878.7685018E-03,-14.8115797E-03
-85.0000E-06,-870.1540008E-03,-14.8115797E-03
-84.9000E-06,-875.8970015E-03,-14.8115797E-03
-84.8000E-06,-873.0255011E-03,-14.8115797E-03
-84.7000E-06,-864.4110002E-03,-42.9522842E-03
-84.6000E-06,-855.7964992E-03,-42.9522842E-03
-84.5000E-06,-864.4110002E-03,-42.9522842E-03
-84.4000E-06,-858.6679995E-03,-37.3241433E-03
-84.3000E-06,-881.6400021E-03,-71.0929888E-03
-84.2000E-06,-875.8970015E-03,-31.6960024E-03
-84.1000E-06,-875.8970015E-03,-37.3241433E-03
-84.0000E-06,-875.8970015E-03,-42.9522842E-03
-83.9000E-06,-875.8970015E-03,-42.9522842E-03
-83.8000E-06,-867.2825005E-03,-42.9522842E-03
-83.7000E-06,-875.8970015E-03,-42.9522842E-03
-83.6000E-06,-875.8970015E-03,-31.6960024E-03
-83.5000E-06,-870.1540008E-03,-14.8115797E-03
-83.4000E-06,-875.8970015E-03,-71.0929888E-03
-83.3000E-06,-864.4110002E-03,-37.3241433E-03
-83.2000E-06,-875.8970015E-03,-3.5552979E-03
-83.1000E-06,-867.2825005E-03,-42.9522842E-03
-83.0000E-06,-858.6679995E-03,-37.3241433E-03
-82.9000E-06,-875.8970015E-03,-42.9522842E-03
-82.8000E-06,-875.8970015E-03,+7.7009840E-03
-82.7000E-06,-875.8970015E-03,-9.1834388E-03
-82.6000E-06,-875.8970015E-03,-26.0678615E-03
-82.5000E-06,-875.8970015E-03,-42.9522842E-03
-82.4000E-06,-875.8970015E-03,-26.0678615E-03
-82.3000E-06,-875.8970015E-03,-37.3241433E-03
-82.2000E-06,-855.7964992E-03,-42.9522842E-03
-82.1000E-06,-870.1540008E-03,-71.0929888E-03
-82.0000E-06,-875.8970015E-03,-37.3241433E-03
-81.9000E-06,-864.4110002E-03,-20.4397206E-03
-81.8000E-06,-875.8970015E-03,+35.8416885E-03
-81.7000E-06,-855.7964992E-03,-42.9522842E-03
-81.6000E-06,-893.1260034E-03,-9.1834388E-03
-81.5000E-06,-875.8970015E-03,-14.8115797E-03
-81.4000E-06,-875.8970015E-03,-14.8115797E-03
-81.3000E-06,-875.8970015E-03,-37.3241433E-03
-81.2000E-06,-875.8970015E-03,-26.0678615E-03
-81.1000E-06,-855.7964992E-03,-3.5552979E-03
-81.0000E-06,-864.4110002E-03,+18.9572658E-03
-80.9000E-06,-893.1260034E-03,-37.3241433E-03
-80.8000E-06,-875.8970015E-03,-42.9522842E-03
-80.7000E-06,-870.1540008E-03,-59.8367069E-03
-80.6000E-06,-875.8970015E-03,-9.1834388E-03
-80.5000E-06,-887.3830028E-03,-20.4397206E-03
-80.4000E-06,-855.7964992E-03,-42.9522842E-03
-80.3000E-06,-875.8970015E-03,-20.4397206E-03
-80.2000E-06,-873.0255011E-03,-37.3241433E-03
-80.1000E-06,-861.5394998E-03,-59.8367070E-03
-80.0000E-06,-870.1540008E-03,-14.8115797E-03
-79.9000E-06,-875.8970015E-03,-42.9522842E-03
-79.8000E-06,-875.8970015E-03,-59.8367070E-03
-79.7000E-06,-855.7964992E-03,-3.5552979E-03
-79.6000E-06,-875.8970015E-03,-26.0678615E-03
-79.5000E-06,-875.8970015E-03,-9.1834388E-03
-79.4000E-06,-890.2545031E-03,-42.9522842E-03
-79.3000E-06,-861.5394998E-03,-3.5552979E-03
-79.2000E-06,-875.8970015E-03,-42.9522842E-03
-79.1000E-06,-875.8970015E-03,-9.1834387E-03
-79.0000E-06,-875.8970015E-03,-3.5552979E-03
-78.9000E-06,-864.4110002E-03,-3.5552979E-03
-78.8000E-06,-875.8970015E-03,-37.3241433E-03
-78.7000E-06,-875.8970015E-03,-14.8115797E-03
-78.6000E-06,-875.8970015E-03,-42.9522842E-03
-78.5000E-06,-858.6679995E-03,-3.5552979E-03
-78.4000E-06,-875.8970015E-03,-42.9522842E-03
-78.3000E-06,-875.8970015E-03,-3.5552979E-03
-78.2000E-06,-875.8970015E-03,-42.9522842E-03
-78.1000E-06,-875.8970015E-03,-42.9522842E-03
-78.0000E-06,-875.8970015E-03,-42.9522842E-03
-77.9000E-06,-875.8970015E-03,-42.9522842E-03
-77.8000E-06,-875.8970015E-03,-71.0929888E-03
-77.7000E-06,-875.8970015E-03,-20.4397206E-03
-77.6000E-06,-875.8970015E-03,-3.5552979E-03
-77.5000E-06,-875.8970015E-03,-20.4397206E-03
-77.4000E-06,-875.8970015E-03,-9.1834388E-03
-77.3000E-06,-875.8970015E-03,-3.5552979E-03
-77.2000E-06,-875.8970015E-03,+35.8416885E-03
-77.1000E-06,-873.0255012E-03,+24.5854067E-03
-77.0000E-06,-875.8970015E-03,-3.5552979E-03
-76.9000E-06,-875.8970015E-03,-42.9522842E-03
-76.8000E-06,-867.2825005E-03,-26.0678615E-03
-76.7000E-06,-875.8970015E-03,-3.5552979E-03
-76.6000E-06,-875.8970015E-03,-42.9522842E-03
-76.5000E-06,-861.5394998E-03,-3.5552979E-03
-76.4000E-06,-875.8970015E-03,-42.9522842E-03
-76.3000E-06,-887.3830028E-03,-42.9522842E-03
-76.2000E-06,-875.8970015E-03,-42.9522842E-03
-76.1000E-06,-884.5115025E-03,-3.5552979E-03
-76.0000E-06,-875.8970015E-03,-71.0929888E-03
-75.9000E-06,-875.8970015E-03,-42.9522842E-03
-75.8000E-06,-875.8970015E-03,-3.5552979E-03
-75.7000E-06,-875.8970015E-03,-37.3241433E-03
-75.6000E-06,-875.8970015E-03,+13.3291249E-03
-75.5000E-06,-875.8970015E-03,-3.5552979E-03
-75.4000E-06,-875.8970015E-03,-3.5552979E-03
-75.3000E-06,-875.8970015E-03,-9.1834388E-03
-75.2000E-06,-875.8970015E-03,-14.8115797E-03
-75.1000E-06,-875.8970015E-03,-3.5552979E-03
-75.0000E-06,-875.8970015E-03,+24.5854067E-03
-74.9000E-06,-875.8970015E-03,-42.9522842E-03
-74.8000E-06,-875.8970015E-03,-42.9522842E-03
-74.7000E-06,-875.8970015E-03,-20.4397206E-03
-74.6000E-06,-858.6679995E-03,-3.5552979E-03
-74.5000E-06,-875.8970015E-03,-42.9522842E-03
-74.4000E-06,-875.8970015E-03,-20.4397206E-03
-74.3000E-06,-875.8970015E-03,-37.3241433E-03
-74.2000E-06,-875.8970015E-03,-65.4648478E-03
-74.1000E-06,-855.7964992E-03,-42.9522842E-03
-74.0000E-06,-884.5115025E-03,-65.4648479E-03
-73.9000E-06,-875.8970015E-03,-37.3241433E-03
-73.8000E-06,-875.8970015E-03,+7.7009840E-03
-73.7000E-06,-875.8970015E-03,-14.8115797E-03
-73.6000E-06,-875.8970015E-03,-3.5552979E-03
-73.5000E-06,-875.8970015E-03,-3.5552979E-03
-73.4000E-06,-895.9975038E-03,-3.5552979E-03
-73.3000E-06,-887.3830028E-03,-3.5552979E-03
-73.2000E-06,-858.6679995E-03,-9.1834388E-03
-73.1000E-06,-875.8970015E-03,-26.0678615E-03
-73.0000E-06,-875.8970015E-03,-42.9522842E-03
-72.9000E-06,-893.1260034E-03,-9.1834388E-03
-72.8000E-06,-875.8970015E-03,-26.0678615E-03
-72.7000E-06,-875.8970015E-03,-3.5552978E-03
-72.6000E-06,-875.8970015E-03,-20.4397206E-03
-72.5000E-06,-875.8970015E-03,-37.3241433E-03
-72.4000E-06,-875.8970015E-03,-42.9522842E-03
-72.3000E-06,-875.8970015E-03,-20.4397206E-03
-72.2000E-06,-878.7685018E-03,-71.0929888E-03
-72.1000E-06,-875.8970015E-03,-20.4397206E-03
-72.0000E-06,-855.7964992E-03,-82.3492706E-03
-71.9000E-06,-875.8970015E-03,-26.0678615E-03
-71.8000E-06,-875.8970015E-03,-37.3241433E-03
-71.7000E-06,-875.8970015E-03,-3.5552979E-03
-71.6000E-06,-875.8970015E-03,-14.8115797E-03
-71.5000E-06,-875.8970015E-03,-9.1834388E-03
-71.4000E-06,-875.8970015E-03,-20.4397206E-03
-71.3000E-06,-875.8970015E-03,-42.9522842E-03
-71.2000E-06,-887.3830028E-03,-20.4397206E-03
-71.1000E-06,-875.8970015E-03,-37.3241433E-03
-71.0000E-06,-875.8970015E-03,+13.3291249E-03
-70.9000E-06,-881.6400021E-03,-31.6960024E-03
-70.8000E-06,-858.6679995E-03,-42.9522842E-03
-70.7000E-06,-875.8970015E-03,-26.0678615E-03
-70.6000E-06,-875.8970015E-03,-42.9522842E-03
-70.5000E-06,-884.5115025E-03,-42.9522842E-03
-70.4000E-06,-875.8970015E-03,-76.7211297E-03
-70.3000E-06,-875.8970015E-03,-42.9522842E-03
-70.2000E-06,-875.8970015E-03,-14.8115797E-03
-70.1000E-06,-875.8970015E-03,-37.3241433E-03
-70.0000E-06,-875.8970015E-03,+2.0728430E-03
-69.9000E-06,-875.8970015E-03,-42.9522842E-03
-69.8000E-06,-875.8970015E-03,-26.0678615E-03
-69.7000E-06,-893.1260034E-03,+18.9572658E-03
-69.6000E-06,-855.7964992E-03,-31.6960024E-03
-69.5000E-06,-881.6400021E-03,-31.6960024E-03
-69.4000E-06,-875.8970015E-03,-9.1834388E-03
-69.3000E-06,-884.5115025E-03,-42.9522842E-03
-69.2000E-06,-855.7964992E-03,-3.5552979E-03
-69.1000E-06,-887.3830028E-03,-20.4397206E-03
-69.0000E-06,-861.5394998E-03,-31.6960024E-03
-68.9000E-06,-875.8970015E-03,-14.8115797E-03
-68.8000E-06,-875.8970015E-03,-31.6960024E-03
-68.7000E-06,-875.8970015E-03,-3.5552979E-03
-68.6000E-06,-875.8970015E-03,-26.0678615E-03
-68.5000E-06,-855.7964992E-03,-82.3492706E-03
-68.4000E-06,-864.4110002E-03,-26.0678615E-03
-68.3000E-06,-855.7964992E-03,-37.3241433E-03
-68.2000E-06,-861.5394998E-03,-31.6960024E-03
-68.1000E-06,-875.8970015E-03,-14.8115797E-03
-68.0000E-06,-893.1260034E-03,-42.9522842E-03
-67.9000E-06,-875.8970015E-03,-37.3241433E-03
-67.8000E-06,-875.8970015E-03,-3.5552979E-03
-67.7000E-06,-875.8970015E-03,-26.0678615E-03
-67.6000E-06,-858.6679995E-03,-9.1834388E-03
-67.5000E-06,-875.8970015E-03,-14.8115797E-03
-67.4000E-06,-875.8970015E-03,-42.9522842E-03
-67.3000E-06,-878.7685018E-03,+30.2135476E-03
-67.2000E-06,-875.8970015E-03,-26.0678615E-03
-67.1000E-06,-875.8970015E-03,-3.5552979E-03
-67.0000E-06,-875.8970015E-03,+18.9572658E-03
-66.9000E-06,-875.8970015E-03,-76.7211297E-03
-66.8000E-06,-881.6400021E-03,-31.6960024E-03
-66.7000E-06,-861.5394998E-03,-31.6960024E-03
-66.6000E-06,-875.8970015E-03,-37.3241433E-03
-66.5000E-06,-867.2825005E-03,-20.4397206E-03
-66.4000E-06,-875.8970015E-03,-42.9522842E-03
-66.3000E-06,-873.0255011E-03,-26.0678615E-03
-66.2000E-06,-875.8970015E-03,-9.1834388E-03
-66.1000E-06,-875.8970015E-03,-31.6960024E-03
-66.0000E-06,-875.8970015E-03,-14.8115797E-03
-65.9000E-06,-875.8970015E-03,-42.9522842E-03
-65.8000E-06,-875.8970015E-03,-20.4397206E-03
-65.7000E-06,-875.8970015E-03,-3.5552979E-03
-65.6000E-06,-875.8970015E-03,-48.5804251E-03
-65.5000E-06,-855.7964992E-03,-42.9522842E-03
-65.4000E-06,-875.8970015E-03,-26.0678615E-03
-65.3000E-06,-875.8970015E-03,-3.5552979E-03
-65.2000E-06,-875.8970015E-03,-9.1834388E-03
-65.1000E-06,-875.8970015E-03,-26.0678615E-03
-65.0000E-06,-875.8970015E-03,-3.5552979E-03
-64.9000E-06,-864.4110002E-03,-42.9522842E-03
-64.8000E-06,-875.8970015E-03,-37.3241433E-03
-64.7000E-06,-875.8970015E-03,-42.9522842E-03
-64.6000E-06,-861.5394998E-03,-31.6960024E-03
-64.5000E-06,-858.6679995E-03,-37.3241433E-03
-64.4000E-06,-875.8970015E-03,-37.3241433E-03
-64.3000E-06,-875.8970015E-03,-3.5552979E-03
-64.2000E-06,-875.8970015E-03,-42.9522842E-03
-64.1000E-06,-875.8970015E-03,-9.1834388E-03
-64.0000E-06,-875.8970015E-03,-31.6960024E-03
-63.9000E-06,-875.8970015E-03,-42.9522842E-03
-63.8000E-06,-875.8970015E-03,-9.1834388E-03
-63.7000E-06,-875.8970015E-03,-3.5552979E-03
-63.6000E-06,-875.8970015E-03,-42.9522842E-03
-63.5000E-06,-875.8970015E-03,-26.0678615E-03
-63.4000E-06,-873.0255011E-03,-3.5552979E-03
-63.3000E-06,-875.8970015E-03,-42.9522842E-03
-63.2000E-06,-861.5394998E-03,-42.9522842E-03
-63.1000E-06,-875.8970015E-03,-14.8115796E-03
-63.0000E-06,-855.7964992E-03,-26.0678615E-03
-62.9000E-06,-875.8970015E-03,-3.5552979E-03
-62.8000E-06,-875.8970015E-03,-37.3241433E-03
-62.7000E-06,-875.8970015E-03,-76.7211297E-03
-62.6000E-06,-895.9975038E-03,-31.6960024E-03
-62.5000E-06,-875.8970015E-03,-42.9522842E-03
-62.4000E-06,-873.0255012E-03,+2.0728430E-03
-62.3000E-06,-875.8970015E-03,-20.4397206E-03
-62.2000E-06,-875.8970015E-03,-3.5552979E-03
-62.1000E-06,-884.5115025E-03,+2.0728431E-03
-62.0000E-06,-858.6679995E-03,-42.9522842E-03
-61.9000E-06,-875.8970015E-03,-31.6960024E-03
-61.8000E-06,-870.1540008E-03,-3.5552979E-03
-61.7000E-06,-875.8970015E-03,-9.1834388E-03
-61.6000E-06,-875.8970015E-03,-26.0678615E-03
-61.5000E-06,-875.8970015E-03,-42.9522842E-03
-61.4000E-06,-875.8970015E-03,-20.4397206E-03
-61.3000E-06,-875.8970015E-03,-3.5552979E-03
-61.2000E-06,-861.5394998E-03,-14.8115797E-03
-61.1000E-06,-875.8970015E-03,-42.9522842E-03
-61.0000E-06,-858.6679995E-03,-9.1834388E-03
-60.9000E-06,-867.2825005E-03,-37.3241433E-03
-60.8000E-06,-875.8970015E-03,-42.9522842E-03
-60.7000E-06,-875.8970015E-03,-42.9522842E-03
-60.6000E-06,-875.8970015E-03,-42.9522842E-03
-60.5000E-06,-890.2545031E-03,-3.5552979E-03
-60.4000E-06,-875.8970015E-03,-3.5552979E-03
-60.3000E-06,-875.8970015E-03,-3.5552979E-03
-60.2000E-06,-875.8970015E-03,-3.5552979E-03
-60.1000E-06,-875.8970015E-03,-3.5552979E-03
-60.0000E-06,-875.8970015E-03,-42.9522842E-03
-59.9000E-06,-875.8970015E-03,-3.5552979E-03
-59.8000E-06,-875.8970015E-03,-42.9522842E-03
-59.7000E-06,-875.8970015E-03,-54.2085660E-03
-59.6000E-06,-873.0255012E-03,-42.9522842E-03
-59.5000E-06,-867.2825005E-03,-65.4648478E-03
-59.4000E-06,-875.8970015E-03,-42.9522842E-03
-59.3000E-06,-875.8970015E-03,-20.4397206E-03
-59.2000E-06,-875.8970015E-03,-42.9522842E-03
-59.1000E-06,-875.8970015E-03,-14.8115797E-03
-59.0000E-06,-875.8970015E-03,-14.8115797E-03
-58.9000E-06,-875.8970015E-03,-3.5552979E-03
-58.8000E-06,-875.8970015E-03,-42.9522842E-03
-58.7000E-06,-875.8970015E-03,-42.9522842E-03
-58.6000E-06,-875.8970015E-03,+13.3291249E-03
-58.5000E-06,-875.8970015E-03,+18.9572658E-03
-58.4000E-06,-855.7964992E-03,-3.5552979E-03
-58.3000E-06,-861.5394998E-03,-31.6960024E-03
-58.2000E-06,-875.8970015E-03,-42.9522842E-03
-58.1000E-06,-875.8970015E-03,-3.5552979E-03
-58.0000E-06,-875.8970015E-03,-3.5552979E-03
-57.9000E-06,-875.8970015E-03,-20.4397206E-03
-57.8000E-06,-878.7685018E-03,-3.5552979E-03
-57.7000E-06,-875.8970015E-03,-3.5552979E-03
-57.6000E-06,-870.1540008E-03,-42.9522842E-03
-57.5000E-06,-875.8970015E-03,-9.1834387E-03
-57.4000E-06,-867.2825005E-03,-65.4648478E-03
-57.3000E-06,-855.7964992E-03,-3.5552979E-03
-57.2000E-06,-875.8970015E-03,-42.9522842E-03
-57.1000E-06,-873.0255011E-03,-37.3241433E-03
-57.0000E-06,-875.8970015E-03,-31.6960024E-03
-56.9000E-06,-875.8970015E-03,-42.9522842E-03
-56.8000E-06,-875.8970015E-03,-71.0929888E-03
-56.7000E-06,-875.8970015E-03,-3.5552979E-03
-56.6000E-06,-895.9975038E-03,-3.5552979E-03
-56.5000E-06,-855.7964992E-03,-26.0678615E-03
-56.4000E-06,-858.6679995E-03,-42.9522842E-03
-56.3000E-06,-875.8970015E-03,-3.5552979E-03
-56.2000E-06,-875.8970015E-03,-14.8115797E-03
-56.1000E-06,-875.8970015E-03,-9.1834387E-03
-56.0000E-06,-867.2825005E-03,-42.9522842E-03
-55.9000E-06,-875.8970015E-03,-3.5552979E-03
-55.8000E-06,-875.8970015E-03,-37.3241433E-03
-55.7000E-06,-875.8970015E-03,-37.3241433E-03
-55.6000E-06,-875.8970015E-03,-54.2085660E-03
-55.5000E-06,-861.5394998E-03,-42.9522842E-03
-55.4000E-06,-858.6679995E-03,-37.3241433E-03
-55.3000E-06,-867.2825005E-03,-20.4397206E-03
-55.2000E-06,-855.7964992E-03,-42.9522842E-03
-55.1000E-06,-875.8970015E-03,-26.0678615E-03
-55.0000E-06,-875.8970015E-03,-3.5552979E-03
-54.9000E-06,-875.8970015E-03,+7.7009840E-03
-54.8000E-06,-875.8970015E-03,-14.8115797E-03
-54.7000E-06,-875.8970015E-03,-9.1834387E-03
-54.6000E-06,-875.8970015E-03,-3.5552979E-03
-54.5000E-06,-875.8970015E-03,-3.5552979E-03
-54.4000E-06,-864.4110002E-03,-3.5552979E-03
-54.3000E-06,-875.8970015E-03,-3.5552979E-03
-54.2000E-06,-875.8970015E-03,-14.8115797E-03
-54.1000E-06,-875.8970015E-03,-3.5552979E-03
-54.0000E-06,-875.8970015E-03,-9.1834387E-03
-53.9000E-06,-867.2825005E-03,-65.4648478E-03
-53.8000E-06,-875.8970015E-03,-42.9522842E-03
-53.7000E-06,-875.8970015E-03,-20.4397206E-03
-53.6000E-06,-875.8970015E-03,-71.0929887E-03
-53.5000E-06,-867.2825005E-03,-71.0929888E-03
-53.4000E-06,-875.8970015E-03,-3.5552979E-03
-53.3000E-06,-873.0255012E-03,-65.4648479E-03
-53.2000E-06,-875.8970015E-03,-20.4397206E-03
-53.1000E-06,-875.8970015E-03,-42.9522842E-03
-53.0000E-06,-867.2825005E-03,-3.5552979E-03
-52.9000E-06,-875.8970015E-03,-9.1834388E-03
-52.8000E-06,-875.8970015E-03,-3.5552979E-03
-52.7000E-06,-875.8970015E-03,+24.5854067E-03
-52.6000E-06,-875.8970015E-03,-14.8115796E-03
-52.5000E-06,-875.8970015E-03,-3.5552979E-03
-52.4000E-06,-875.8970015E-03,-3.5552979E-03
-52.3000E-06,-878.7685018E-03,-20.4397206E-03
-52.2000E-06,-875.8970015E-03,-42.9522842E-03
-52.1000E-06,-881.6400021E-03,-42.9522842E-03
-52.0000E-06,-875.8970015E-03,-3.5552979E-03
