x-axis,1,2,F1
second,Volt,Volt,Volt
-32.30000E-06,-644.74001248E-03,-260.19455625E-03,-384.42103901E-03
-32.25000E-06,-644.53789367E-03,-259.33510281E-03,-385.07407564E-03
-32.20000E-06,-644.43796494E-03,-258.65838093E-03,-385.64496604E-03
-32.15000E-06,-644.69175920E-03,-257.10429201E-03,-387.45043128E-03
-32.10000E-06,-645.01821794E-03,-255.80181139E-03,-389.08569770E-03
-32.05000E-06,-644.98272993E-03,-254.87953031E-03,-389.96803644E-03
-32.00000E-06,-645.54103660E-03,-254.40072492E-03,-391.00490695E-03
-31.95000E-06,-645.18093662E-03,-252.76021125E-03,-392.28273874E-03
-31.90000E-06,-645.53235304E-03,-252.18197462E-03,-393.21677206E-03
-31.85000E-06,-645.38890854E-03,-250.63324131E-03,-394.62529931E-03
-31.80000E-06,-645.93510571E-03,-249.79013361E-03,-396.01360318E-03
-31.75000E-06,-646.17971892E-03,-248.52932199E-03,-397.51163381E-03
-31.70000E-06,-646.09375775E-03,-247.40042957E-03,-398.55566225E-03
-31.65000E-06,-646.25351407E-03,-246.67726725E-03,-399.43937914E-03
-31.60000E-06,-646.58680960E-03,-245.43748989E-03,-401.00093579E-03
-31.55000E-06,-646.31208662E-03,-244.34640712E-03,-401.83790114E-03
-31.50000E-06,-646.26684846E-03,-243.62266062E-03,-402.49650544E-03
-31.45000E-06,-646.97397031E-03,-241.93158710E-03,-404.90447057E-03
-31.40000E-06,-646.67063381E-03,-241.15716015E-03,-405.38060046E-03
-31.35000E-06,-646.97033709E-03,-240.12747660E-03,-406.69767663E-03
-31.30000E-06,-647.21663877E-03,-239.00673255E-03,-408.06996775E-03
-31.25000E-06,-647.33463940E-03,-237.76085710E-03,-409.42326012E-03
-31.20000E-06,-647.11017852E-03,-237.21464108E-03,-409.75227867E-03
-31.15000E-06,-647.58489089E-03,-236.36746673E-03,-411.07509126E-03
-31.10000E-06,-647.58059810E-03,-235.10224549E-03,-412.34237953E-03
-31.05000E-06,-647.93109868E-03,-234.45679422E-03,-413.32773711E-03
-31.00000E-06,-647.38249695E-03,-233.41513309E-03,-413.82664744E-03
-30.95000E-06,-647.94150463E-03,-232.61422958E-03,-415.18194024E-03
-30.90000E-06,-647.94366044E-03,-231.37253762E-03,-416.43280324E-03
-30.85000E-06,-648.20195100E-03,-230.46279945E-03,-417.59640586E-03
-30.80000E-06,-647.46903853E-03,-229.83205821E-03,-417.48294662E-03
-30.75000E-06,-648.22592877E-03,-228.58018644E-03,-419.50322937E-03
-30.70000E-06,-648.20625886E-03,-227.97295562E-03,-420.07706707E-03
-30.65000E-06,-649.30637947E-03,-226.89104259E-03,-422.27698707E-03
-30.60000E-06,-648.70392385E-03,-226.04805550E-03,-422.50779623E-03
-30.55000E-06,-648.62215370E-03,-225.75719029E-03,-422.72588566E-03
-30.50000E-06,-648.79050690E-03,-224.58198934E-03,-424.05846482E-03
-30.45000E-06,-648.91425888E-03,-223.18622833E-03,-425.57881768E-03
-30.40000E-06,-648.70702943E-03,-221.94374490E-03,-426.62127695E-03
-30.35000E-06,-648.86475432E-03,-221.54550737E-03,-427.16000941E-03
-30.30000E-06,-649.13176235E-03,-220.31682190E-03,-428.66556712E-03
-30.25000E-06,-649.44443444E-03,-219.96066796E-03,-429.33515089E-03
-30.20000E-06,-649.53564946E-03,-218.68879838E-03,-430.70040478E-03
-30.15000E-06,-649.85082033E-03,-217.87850653E-03,-431.81937348E-03
-30.10000E-06,-649.72345021E-03,-216.71924051E-03,-432.85990030E-03
-30.05000E-06,-649.73724817E-03,-216.17099682E-03,-433.42069366E-03
-30.00000E-06,-650.00978519E-03,-214.81370124E-03,-435.03477341E-03
-29.95000E-06,-650.05448816E-03,-214.63733913E-03,-435.26479975E-03
-29.90000E-06,-649.94356553E-03,-213.18994789E-03,-436.59192609E-03
-29.85000E-06,-650.70045578E-03,-212.26029484E-03,-438.29112986E-03
-29.80000E-06,-650.02594248E-03,-211.39107240E-03,-438.47666174E-03
-29.75000E-06,-649.94098760E-03,-210.86232525E-03,-438.92199309E-03
-29.70000E-06,-650.53708131E-03,-209.84862562E-03,-440.52373749E-03
-29.65000E-06,-650.17587704E-03,-208.35834049E-03,-441.65251963E-03
-29.60000E-06,-650.30655626E-03,-208.12007035E-03,-442.03744689E-03
-29.55000E-06,-650.90412361E-03,-207.13427569E-03,-443.61782532E-03
-29.50000E-06,-650.84619554E-03,-205.95489126E-03,-444.74390390E-03
-29.45000E-06,-651.24330993E-03,-205.31979316E-03,-445.76680310E-03
-29.40000E-06,-650.95006655E-03,-204.23229462E-03,-446.56299827E-03
-29.35000E-06,-650.99856105E-03,-203.68757862E-03,-447.16117973E-03
-29.30000E-06,-651.96507776E-03,-202.68481636E-03,-449.11374225E-03
-29.25000E-06,-651.27383429E-03,-201.57556370E-03,-449.53855725E-03
-29.20000E-06,-651.34675882E-03,-200.99112722E-03,-450.19889830E-03
-29.15000E-06,-651.72218694E-03,-199.97580696E-03,-451.58605254E-03
-29.10000E-06,-652.07063723E-03,-199.60454349E-03,-452.31572985E-03
-29.05000E-06,-652.04931277E-03,-198.79692379E-03,-453.09802402E-03
-29.00000E-06,-652.41454600E-03,-197.72615164E-03,-454.53095127E-03
-28.95000E-06,-651.65615950E-03,-196.83548037E-03,-454.65854237E-03
-28.90000E-06,-652.32272795E-03,-196.27989485E-03,-455.87217314E-03
-28.85000E-06,-652.44190071E-03,-195.31312186E-03,-456.96655668E-03
-28.80000E-06,-652.47111725E-03,-194.50513657E-03,-457.80151693E-03
-28.75000E-06,-652.51631773E-03,-194.21121856E-03,-458.15496478E-03
-28.70000E-06,-652.84996000E-03,-192.89375277E-03,-459.78434829E-03
-28.65000E-06,-652.43258021E-03,-192.09166206E-03,-460.17416000E-03
-28.60000E-06,-652.79159474E-03,-191.66675576E-03,-460.96757662E-03
-28.55000E-06,-652.41869933E-03,-190.92665976E-03,-461.33449890E-03
-28.50000E-06,-652.88041651E-03,-190.04703514E-03,-462.68111500E-03
-28.45000E-06,-653.26905464E-03,-189.18757793E-03,-463.90754050E-03
-28.40000E-06,-652.55710858E-03,-188.19816890E-03,-464.19305718E-03
-28.35000E-06,-653.28463152E-03,-187.70823393E-03,-465.41171888E-03
-28.30000E-06,-653.11924445E-03,-186.89058894E-03,-466.06117186E-03
-28.25000E-06,-652.85750157E-03,-186.29174771E-03,-466.39580378E-03
-28.20000E-06,-652.89205866E-03,-185.45518283E-03,-467.27025216E-03
-28.15000E-06,-653.68979252E-03,-184.96216866E-03,-468.55890757E-03
-28.10000E-06,-653.36326971E-03,-183.29324499E-03,-469.90488381E-03
-28.05000E-06,-653.17039979E-03,-182.75211699E-03,-470.25804571E-03
-28.00000E-06,-653.74741530E-03,-182.51561824E-03,-471.06573013E-03
-27.95000E-06,-653.47863588E-03,-181.47716445E-03,-471.83091348E-03
-27.90000E-06,-653.61966451E-03,-180.50344536E-03,-472.94561297E-03
-27.85000E-06,-653.96601553E-03,-179.79439005E-03,-474.00694560E-03
-27.80000E-06,-654.08377872E-03,-179.48171797E-03,-474.42897032E-03
-27.75000E-06,-653.48691993E-03,-178.68680702E-03,-474.63000987E-03
-27.70000E-06,-654.06482867E-03,-177.85961540E-03,-476.03055183E-03
-27.65000E-06,-654.59585977E-03,-176.80843025E-03,-477.62035932E-03
-27.60000E-06,-653.98162256E-03,-176.43778865E-03,-477.37720074E-03
-27.55000E-06,-654.22820314E-03,-175.11031642E-03,-478.95450296E-03
-27.50000E-06,-654.09945359E-03,-174.99853071E-03,-478.92019459E-03
-27.45000E-06,-654.45219667E-03,-174.44720405E-03,-479.83541433E-03
-27.40000E-06,-654.84331850E-03,-173.41391743E-03,-481.26177663E-03
-27.35000E-06,-654.64039315E-03,-172.76570732E-03,-481.70155789E-03
-27.30000E-06,-654.48335797E-03,-172.42088648E-03,-481.88619678E-03
-27.25000E-06,-654.90076791E-03,-171.32381115E-03,-483.41152785E-03
-27.20000E-06,-654.59391878E-03,-171.02792953E-03,-483.40627894E-03
-27.15000E-06,-655.13949409E-03,-169.81871045E-03,-485.15128501E-03
-27.10000E-06,-654.85500211E-03,-169.08059689E-03,-485.60763802E-03
-27.05000E-06,-654.52032339E-03,-168.91054392E-03,-485.43558761E-03
-27.00000E-06,-655.24617293E-03,-167.92936617E-03,-487.13379176E-03
-26.95000E-06,-654.80318344E-03,-167.15545555E-03,-487.48389971E-03
-26.90000E-06,-655.22405700E-03,-167.25291942E-03,-487.80873577E-03
-26.85000E-06,-655.63683496E-03,-165.89917416E-03,-489.57083157E-03
-26.80000E-06,-655.40896322E-03,-165.64701561E-03,-489.59600385E-03
-26.75000E-06,-655.23937006E-03,-164.08205340E-03,-490.98620971E-03
-26.70000E-06,-655.74456532E-03,-163.86756881E-03,-491.70245946E-03
-26.65000E-06,-655.78811501E-03,-163.57368849E-03,-492.03772772E-03
-26.60000E-06,-655.79479728E-03,-162.61311534E-03,-493.00570142E-03
-26.55000E-06,-655.66639071E-03,-161.74037651E-03,-493.74912505E-03
-26.50000E-06,-656.01340128E-03,-161.56727073E-03,-494.27867337E-03
-26.45000E-06,-656.07970385E-03,-160.45493133E-03,-495.45554534E-03
-26.40000E-06,-656.05653639E-03,-159.88904540E-03,-495.98665346E-03
-26.35000E-06,-656.05000488E-03,-159.31998982E-03,-496.54387957E-03
-26.30000E-06,-656.16619644E-03,-158.74349442E-03,-497.25474681E-03
-26.25000E-06,-656.35403110E-03,-158.50935500E-03,-497.67207108E-03
-26.20000E-06,-656.22101138E-03,-157.66147963E-03,-498.39163026E-03
-26.15000E-06,-656.42347316E-03,-156.60396649E-03,-499.64722068E-03
-26.10000E-06,-656.45405029E-03,-155.96282307E-03,-500.31241805E-03
-26.05000E-06,-656.00161969E-03,-155.34309080E-03,-500.47798672E-03
-26.00000E-06,-656.12064923E-03,-154.68404132E-03,-501.24871195E-03
-25.95000E-06,-655.94036368E-03,-154.35708886E-03,-501.40773207E-03
-25.90000E-06,-656.63172021E-03,-153.76443240E-03,-502.69752890E-03
-25.85000E-06,-656.60333282E-03,-152.63000722E-03,-503.79248081E-03
-25.80000E-06,-656.64963758E-03,-152.48675870E-03,-503.98152134E-03
-25.75000E-06,-656.19972084E-03,-151.54080513E-03,-504.47571011E-03
-25.70000E-06,-656.76036800E-03,-151.33104299E-03,-505.24270872E-03
-25.65000E-06,-657.03128439E-03,-150.38805555E-03,-506.46612129E-03
-25.60000E-06,-656.76822239E-03,-149.98759437E-03,-506.59306785E-03
-25.55000E-06,-656.85537077E-03,-149.60048642E-03,-507.08038347E-03
-25.50000E-06,-656.80984241E-03,-148.73286576E-03,-507.90119544E-03
-25.45000E-06,-656.91271842E-03,-148.13133730E-03,-508.60564422E-03
-25.40000E-06,-656.88760244E-03,-147.61001866E-03,-509.10195295E-03
-25.35000E-06,-657.25507440E-03,-147.00003655E-03,-510.07940259E-03
-25.30000E-06,-657.30393071E-03,-146.11577241E-03,-510.99818605E-03
-25.25000E-06,-657.09969378E-03,-146.32166389E-03,-510.59167017E-03
-25.20000E-06,-657.04856482E-03,-145.48370452E-03,-511.39083258E-03
-25.15000E-06,-657.19800565E-03,-145.05192751E-03,-511.96597343E-03
-25.10000E-06,-657.36911391E-03,-144.46387288E-03,-512.73100326E-03
-25.05000E-06,-657.57915119E-03,-143.51799469E-03,-513.88904290E-03
-25.00000E-06,-658.00217680E-03,-143.11701341E-03,-514.69141044E-03
-24.95000E-06,-657.34792513E-03,-142.62753071E-03,-514.53771188E-03
-24.90000E-06,-657.36580481E-03,-141.67224156E-03,-515.51167865E-03
-24.85000E-06,-657.29400341E-03,-141.36642512E-03,-515.74799454E-03
-24.80000E-06,-657.37138656E-03,-141.20392503E-03,-515.97988654E-03
-24.75000E-06,-657.96818882E-03,-140.31435804E-03,-517.46937055E-03
-24.70000E-06,-657.41641743E-03,-139.41083857E-03,-517.82537078E-03
-24.65000E-06,-657.42338991E-03,-139.21714703E-03,-518.01125071E-03
-24.60000E-06,-657.38774738E-03,-138.47662137E-03,-518.72150740E-03
-24.55000E-06,-657.78109663E-03,-137.56865836E-03,-520.02697010E-03
-24.50000E-06,-658.21833478E-03,-137.50967501E-03,-520.52814922E-03
-24.45000E-06,-657.91682242E-03,-136.51785764E-03,-521.21155548E-03
-24.40000E-06,-657.78984803E-03,-135.86218887E-03,-521.74085653E-03
-24.35000E-06,-657.95335818E-03,-135.52048114E-03,-522.24589119E-03
-24.30000E-06,-657.79746121E-03,-135.26095061E-03,-522.34646662E-03
-24.25000E-06,-658.43815990E-03,-134.27308682E-03,-523.97359893E-03
-24.20000E-06,-658.10849759E-03,-134.19139959E-03,-523.72686373E-03
-24.15000E-06,-658.53671298E-03,-133.41737214E-03,-524.92918455E-03
-24.10000E-06,-658.28796529E-03,-133.44756860E-03,-524.66507719E-03
-24.05000E-06,-658.41051122E-03,-132.76602629E-03,-525.46026219E-03
-24.00000E-06,-658.63159515E-03,-132.16300158E-03,-526.27782919E-03
-23.95000E-06,-658.38222559E-03,-131.42869461E-03,-526.77100545E-03
-23.90000E-06,-658.68499676E-03,-130.95316062E-03,-527.54194163E-03
-23.85000E-06,-658.82504548E-03,-130.01663686E-03,-528.62273940E-03
-23.80000E-06,-658.56320838E-03,-130.38517164E-03,-527.98884449E-03
-23.75000E-06,-658.63719198E-03,-129.39102886E-03,-529.06330583E-03
-23.70000E-06,-658.57461309E-03,-128.61503027E-03,-529.76905659E-03
-23.65000E-06,-658.84699181E-03,-128.54843373E-03,-530.11200075E-03
-23.60000E-06,-658.99400170E-03,-127.83461453E-03,-530.96828244E-03
-23.55000E-06,-659.05131543E-03,-127.56865425E-03,-531.29156222E-03
-23.50000E-06,-658.91686353E-03,-126.70611407E-03,-532.01175071E-03
-23.45000E-06,-658.65619479E-03,-126.29779850E-03,-532.16608209E-03
-23.40000E-06,-659.00995547E-03,-126.37740530E-03,-532.44268417E-03
-23.35000E-06,-658.64565317E-03,-125.69903265E-03,-532.76006699E-03
-23.30000E-06,-658.81357671E-03,-125.14854646E-03,-533.46909553E-03
-23.25000E-06,-659.12643724E-03,-124.76650015E-03,-534.17608264E-03
-23.20000E-06,-659.34424600E-03,-124.31330823E-03,-534.83307792E-03
-23.15000E-06,-658.77653968E-03,-123.71615546E-03,-534.86491711E-03
-23.10000E-06,-659.63234482E-03,-123.49599114E-03,-535.95292437E-03
-23.05000E-06,-659.16462755E-03,-122.66036471E-03,-536.31355945E-03
-23.00000E-06,-659.25990545E-03,-122.54957777E-03,-536.52399641E-03
-22.95000E-06,-659.38440367E-03,-121.73093025E-03,-537.46806114E-03
-22.90000E-06,-659.38548535E-03,-120.51600882E-03,-538.66795731E-03
-22.85000E-06,-659.05519364E-03,-120.50974113E-03,-538.35268273E-03
-22.80000E-06,-659.74197095E-03,-119.96638571E-03,-539.59391745E-03
-22.75000E-06,-659.50848355E-03,-120.05797762E-03,-539.26236058E-03
-22.70000E-06,-659.61749534E-03,-119.36711859E-03,-540.05341348E-03
-22.65000E-06,-659.42996596E-03,-118.47882549E-03,-540.75135356E-03
-22.60000E-06,-659.18101474E-03,-118.01781686E-03,-540.96170264E-03
-22.55000E-06,-659.78967020E-03,-117.97056234E-03,-541.62237181E-03
-22.50000E-06,-660.11539777E-03,-117.00129056E-03,-542.92554463E-03
-22.45000E-06,-659.81264921E-03,-117.11994321E-03,-542.51051728E-03
-22.40000E-06,-659.90107148E-03,-116.39950204E-03,-543.30687887E-03
-22.35000E-06,-659.88411895E-03,-115.64055775E-03,-544.04394145E-03
-22.30000E-06,-659.80357369E-03,-115.55276112E-03,-544.04680087E-03
-22.25000E-06,-660.00296381E-03,-114.79761211E-03,-545.01381245E-03
-22.20000E-06,-659.75568222E-03,-114.36252224E-03,-545.20224359E-03
-22.15000E-06,-659.82255389E-03,-113.83084665E-03,-545.80340518E-03
-22.10000E-06,-659.87908746E-03,-113.74554880E-03,-545.93347835E-03
-22.05000E-06,-660.16847525E-03,-113.20127754E-03,-546.77097809E-03
-22.00000E-06,-659.78844531E-03,-112.97511312E-03,-546.61964090E-03
-21.95000E-06,-660.09352305E-03,-112.05766001E-03,-547.83647797E-03
-21.90000E-06,-660.61430650E-03,-111.74901688E-03,-548.67503124E-03
-21.85000E-06,-660.45425998E-03,-111.42223025E-03,-548.83784830E-03
-21.80000E-06,-660.06020594E-03,-111.12614511E-03,-548.72816959E-03
-21.75000E-06,-660.38580536E-03,-110.74504480E-03,-549.43778057E-03
-21.70000E-06,-660.17786360E-03,-110.17149291E-03,-549.81984489E-03
-21.65000E-06,-660.21514183E-03,-110.07459061E-03,-549.95257358E-03
-21.60000E-06,-660.29365942E-03,-109.33002469E-03,-550.76663427E-03
-21.55000E-06,-660.05850239E-03,-109.13175016E-03,-550.72844811E-03
-21.50000E-06,-660.51625845E-03,-108.54167917E-03,-551.77508870E-03
-21.45000E-06,-660.73925323E-03,-108.39680625E-03,-552.13874960E-03
-21.40000E-06,-660.48638612E-03,-107.47733300E-03,-552.81732883E-03
-21.35000E-06,-660.42795679E-03,-107.54515067E-03,-552.69249402E-03
-21.30000E-06,-660.74943304E-03,-107.21587279E-03,-553.33100971E-03
-21.25000E-06,-660.91347837E-03,-106.29600381E-03,-554.41534075E-03
-21.20000E-06,-660.60748479E-03,-106.30432555E-03,-554.10381389E-03
-21.15000E-06,-660.61858044E-03,-105.71001831E-03,-554.71823193E-03
-21.10000E-06,-660.78219989E-03,-105.15274433E-03,-555.43528209E-03
-21.05000E-06,-660.98739413E-03,-105.37677555E-03,-555.41044145E-03
-21.00000E-06,-660.72325046E-03,-104.20285225E-03,-556.31823490E-03
-20.95000E-06,-660.75287782E-03,-104.47464680E-03,-556.08658548E-03
-20.90000E-06,-661.07883529E-03,-104.02070110E-03,-556.86291706E-03
-20.85000E-06,-661.09983562E-03,-102.86689622E-03,-558.02607084E-03
-20.80000E-06,-661.01537447E-03,-103.17867884E-03,-557.63799705E-03
-20.75000E-06,-660.80905334E-03,-102.53548137E-03,-558.06993483E-03
-20.70000E-06,-660.90829613E-03,-102.19157261E-03,-558.52120299E-03
-20.65000E-06,-661.13001324E-03,-102.06437585E-03,-558.85761150E-03
-20.60000E-06,-661.32816716E-03,-101.41901126E-03,-559.71876943E-03
-20.55000E-06,-661.11233708E-03,-100.59004072E-03,-560.31405748E-03
-20.50000E-06,-661.47142322E-03,-100.49392612E-03,-560.78084973E-03
-20.45000E-06,-660.85072234E-03,-100.18367367E-03,-560.46186962E-03
-20.40000E-06,-660.97547685E-03,-99.75453490E-03,-561.02355713E-03
-20.35000E-06,-660.98321441E-03,-99.16668756E-03,-561.61516895E-03
-20.30000E-06,-661.39152999E-03,-98.61180306E-03,-562.59045878E-03
-20.25000E-06,-661.58995904E-03,-98.41254861E-03,-562.98210334E-03
-20.20000E-06,-661.52454970E-03,-98.40178462E-03,-562.91860076E-03
-20.15000E-06,-661.51199171E-03,-97.74852795E-03,-563.55718559E-03
-20.10000E-06,-661.67345158E-03,-97.76840515E-03,-563.70496023E-03
-20.05000E-06,-661.61300589E-03,-96.70847237E-03,-564.70963647E-03
-20.00000E-06,-661.53836274E-03,-96.49831072E-03,-564.84385933E-03
-19.95000E-06,-661.51128693E-03,-96.47030022E-03,-564.84352651E-03
-19.90000E-06,-661.58401548E-03,-95.81704355E-03,-565.57256748E-03
-19.85000E-06,-661.34126411E-03,-95.17063497E-03,-565.96827499E-03
-19.80000E-06,-661.09272370E-03,-95.45387568E-03,-565.43330900E-03
-19.75000E-06,-661.78549357E-03,-94.94192654E-03,-566.63144733E-03
-19.70000E-06,-661.74942516E-03,-94.50849499E-03,-567.04892159E-03
-19.65000E-06,-661.67391515E-03,-94.06207579E-03,-567.41757242E-03
-19.60000E-06,-661.92347693E-03,-93.97475404E-03,-567.74829256E-03
-19.55000E-06,-661.70596215E-03,-93.38154732E-03,-568.12400873E-03
-19.50000E-06,-661.97687854E-03,-92.95633575E-03,-568.81353227E-03
-19.45000E-06,-661.84221935E-03,-92.72527552E-03,-568.90632751E-03
-19.40000E-06,-661.93794199E-03,-92.56374781E-03,-569.17582792E-03
-19.35000E-06,-662.17143316E-03,-92.56374781E-03,-569.39937369E-03
-19.30000E-06,-662.14542395E-03,-91.74770084E-03,-570.19969627E-03
-19.25000E-06,-661.95613449E-03,-91.57826220E-03,-570.17548494E-03
-19.20000E-06,-661.90153060E-03,-91.30398772E-03,-570.39596738E-03
-19.15000E-06,-662.05327424E-03,-90.92577815E-03,-570.92248988E-03
-19.10000E-06,-662.36402041E-03,-90.60490493E-03,-571.55273903E-03
-19.05000E-06,-661.55133154E-03,-90.05164860E-03,-571.28641914E-03
-19.00000E-06,-661.94028625E-03,-90.10427758E-03,-571.63237156E-03
-18.95000E-06,-661.99306976E-03,-89.63332658E-03,-572.14528368E-03
-18.90000E-06,-662.49501245E-03,-88.91983151E-03,-573.36885796E-03
-18.85000E-06,-662.13357075E-03,-88.70000638E-03,-573.23675624E-03
-18.80000E-06,-662.02104633E-03,-88.24593254E-03,-573.56020009E-03
-18.75000E-06,-662.32004106E-03,-87.84967746E-03,-574.27620023E-03
-18.70000E-06,-662.50169472E-03,-87.62668269E-03,-574.67901293E-03
-18.65000E-06,-662.18796734E-03,-87.00121415E-03,-574.98355296E-03
-18.60000E-06,-662.25659909E-03,-87.07671661E-03,-574.97417664E-03
-18.55000E-06,-662.31920060E-03,-86.87811796E-03,-575.23641365E-03
-18.50000E-06,-662.71250839E-03,-86.30817668E-03,-576.20323773E-03
-18.45000E-06,-662.38271041E-03,-86.30089516E-03,-575.87413011E-03
-18.40000E-06,-662.95051094E-03,-85.68810521E-03,-577.05446972E-03
-18.35000E-06,-662.27553030E-03,-85.53502739E-03,-576.54123650E-03
-18.30000E-06,-662.90027898E-03,-84.80563507E-03,-577.88742954E-03
-18.25000E-06,-662.68749418E-03,-84.37876518E-03,-578.10473146E-03
-18.20000E-06,-662.54510873E-03,-84.53668982E-03,-577.79323272E-03
-18.15000E-06,-662.71835020E-03,-84.04643072E-03,-578.46786501E-03
-18.10000E-06,-662.95044310E-03,-83.39641153E-03,-579.33463749E-03
-18.05000E-06,-663.21457170E-03,-83.28349139E-03,-579.72737190E-03
-18.00000E-06,-662.50503397E-03,-83.06956083E-03,-579.22603692E-03
-17.95000E-06,-662.76534467E-03,-82.47585661E-03,-580.08320455E-03
-17.90000E-06,-663.01669291E-03,-82.59528566E-03,-580.21897079E-03
-17.85000E-06,-662.83127034E-03,-81.84441059E-03,-580.77084603E-03
-17.80000E-06,-663.12039431E-03,-81.65000672E-03,-581.27070443E-03
-17.75000E-06,-662.70252080E-03,-81.63424517E-03,-580.86337525E-03
-17.70000E-06,-662.57680522E-03,-81.14741200E-03,-581.21683482E-03
-17.65000E-06,-663.02936773E-03,-81.05316678E-03,-581.76695808E-03
-17.60000E-06,-663.24907602E-03,-80.74208140E-03,-582.30213267E-03
-17.55000E-06,-662.91607823E-03,-80.50352483E-03,-582.21304648E-03
-17.50000E-06,-663.26792054E-03,-80.21767226E-03,-582.84306008E-03
-17.45000E-06,-662.91614607E-03,-79.86274322E-03,-582.84209796E-03
-17.40000E-06,-662.88473979E-03,-79.33506267E-03,-583.34311770E-03
-17.35000E-06,-663.53176270E-03,-79.22519911E-03,-584.10090874E-03
-17.30000E-06,-663.18320688E-03,-78.85451982E-03,-584.12741112E-03
-17.25000E-06,-663.55979958E-03,-78.63453640E-03,-584.71319276E-03
-17.20000E-06,-663.25841160E-03,-78.63460801E-03,-584.40953400E-03
-17.15000E-06,-663.19881014E-03,-78.22977867E-03,-584.75790872E-03
-17.10000E-06,-663.27732773E-03,-77.89649445E-03,-585.18113346E-03
-17.05000E-06,-663.26135511E-03,-77.64579069E-03,-585.41078948E-03
-17.00000E-06,-663.65399581E-03,-77.35659134E-03,-586.09370237E-03
-16.95000E-06,-663.26210512E-03,-77.52562671E-03,-585.52172212E-03
-16.90000E-06,-663.50340546E-03,-76.81013788E-03,-586.48153358E-03
-16.85000E-06,-663.27732773E-03,-76.02736657E-03,-587.04972276E-03
-16.80000E-06,-663.11966691E-03,-76.43667337E-03,-586.46993535E-03
-16.75000E-06,-663.37796501E-03,-75.73886447E-03,-587.43123864E-03
-16.70000E-06,-663.67291194E-03,-75.57517718E-03,-587.87956769E-03
-16.65000E-06,-663.38395757E-03,-75.33737438E-03,-587.83668927E-03
-16.60000E-06,-663.50023581E-03,-74.96051409E-03,-588.32501389E-03
-16.55000E-06,-663.59131139E-03,-74.81877313E-03,-588.57050688E-03
-16.50000E-06,-663.39325923E-03,-74.52964539E-03,-588.65549028E-03
-16.45000E-06,-663.46625160E-03,-73.44865574E-03,-589.80624777E-03
-16.40000E-06,-663.55046777E-03,-73.95507967E-03,-589.38692660E-03
-16.35000E-06,-663.55445150E-03,-73.67598098E-03,-589.65981144E-03
-16.30000E-06,-664.09357822E-03,-73.07612592E-03,-590.80618487E-03
-16.25000E-06,-663.59465441E-03,-72.34854267E-03,-591.02237349E-03
-16.20000E-06,-664.04390029E-03,-72.48184883E-03,-591.34063289E-03
-16.15000E-06,-664.03172296E-03,-72.47216651E-03,-591.35201784E-03
-16.10000E-06,-663.92052143E-03,-72.16422817E-03,-591.54913037E-03
-16.05000E-06,-663.85781816E-03,-72.14984980E-03,-591.48443714E-03
-16.00000E-06,-663.70788361E-03,-71.59955205E-03,-591.90193016E-03
-15.95000E-06,-663.95045030E-03,-71.21339010E-03,-592.51682633E-03
-15.90000E-06,-663.97172200E-03,-71.14684256E-03,-592.61725646E-03
-15.85000E-06,-664.36164155E-03,-70.85175618E-03,-593.29535052E-03
-15.80000E-06,-663.68514204E-03,-70.89289377E-03,-592.57402647E-03
-15.75000E-06,-663.87075681E-03,-70.61353503E-03,-593.04687154E-03
-15.70000E-06,-664.20552222E-03,-70.22858290E-03,-593.76706120E-03
-15.65000E-06,-664.45684407E-03,-69.87041260E-03,-594.37548032E-03
-15.60000E-06,-664.12028467E-03,-69.93883329E-03,-593.95783261E-03
-15.55000E-06,-664.18849807E-03,-69.54257444E-03,-594.43992627E-03
-15.50000E-06,-663.70942886E-03,-69.13171109E-03,-594.36935014E-03
-15.45000E-06,-664.46060167E-03,-68.93821930E-03,-595.30632608E-03
-15.40000E-06,-664.22718211E-03,-68.67162584E-03,-595.34593727E-03
-15.35000E-06,-663.78865500E-03,-68.38225689E-03,-595.19813451E-03
-15.30000E-06,-663.90671216E-03,-67.83070787E-03,-595.87164412E-03
-15.25000E-06,-664.04573951E-03,-67.97539235E-03,-595.84956916E-03
-15.20000E-06,-663.87676822E-03,-67.36339387E-03,-596.29505403E-03
-15.15000E-06,-664.26058968E-03,-67.46841816E-03,-596.57680776E-03
-15.10000E-06,-664.33415870E-03,-66.96701442E-03,-597.15590844E-03
-15.05000E-06,-664.34470409E-03,-66.99772722E-03,-597.13040100E-03
-15.00000E-06,-664.29467942E-03,-66.96701442E-03,-597.11238665E-03
-14.95000E-06,-663.84531294E-03,-66.17265749E-03,-597.46146685E-03
-14.90000E-06,-664.40317487E-03,-66.37391322E-03,-597.80891343E-03
-14.85000E-06,-663.95421543E-03,-66.20168560E-03,-597.53003435E-03
-14.80000E-06,-664.61340437E-03,-65.83610563E-03,-598.55755550E-03
-14.75000E-06,-664.63123128E-03,-65.19931907E-03,-599.22173918E-03
-14.70000E-06,-664.60558012E-03,-64.84053444E-03,-599.55079758E-03
-14.65000E-06,-664.09256061E-03,-64.68399299E-03,-599.20183222E-03
-14.60000E-06,-664.61636673E-03,-65.13830050E-03,-599.25901829E-03
-14.55000E-06,-664.33058200E-03,-64.53296922E-03,-599.57760465E-03
-14.50000E-06,-664.74376323E-03,-64.34937457E-03,-600.17388294E-03
-14.45000E-06,-664.90392283E-03,-63.88255429E-03,-600.80206019E-03
